name,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Mercedes-Benz S400  2015,17/11/2021,2390000000,2015,Sedan,Đã qua sử dụng,Trong nước,64360,Hà Nội,Số tự động,Xăng
Mercedes-Benz C200  2017,17/11/2021,1145000000,2017,Sedan,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLA 45 4MATIC 2014,17/11/2021,1050000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,88495,Hà Nội,Số tự động,Xăng
Mercedes-Benz S400  2014,17/11/2021,2180000000,2014,Sedan,Đã qua sử dụng,Trong nước,88495,Hà Nội,Số tự động,Xăng
Mercedes-Benz C250  2016,16/11/2021,1130000000,2016,Sedan,Đã qua sử dụng,Trong nước,50000,Hà Nội,Số tự động,Xăng
Land Rover Range Rover  2010,16/11/2021,1020000000,2010,SUV,Đã qua sử dụng,Nhập khẩu,94931,Hà Nội,Số tự động,Xăng
Mercedes-Benz S400  2015,16/11/2021,2480000000,2015,Sedan,Đã qua sử dụng,Trong nước,52000,Hà Nội,Số tự động,Xăng
Mercedes-Benz C200  2014,16/11/2021,625000000,2014,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Toyota Innova E 2018,16/11/2021,545000000,2018,MPV,Đã qua sử dụng,Trong nước,50000,Hà Nội,Số tay,Xăng
Jeep Wrangler  2021,16/11/2021,3688000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Camry  2019,16/11/2021,850000000,2019,Sedan,Đã qua sử dụng,Trong nước,8900,Tp.HCM,Số tự động,Xăng
Mercedes-Benz C300 2017 2017,18/11/2021,1290000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,53000,Hà Nội,Số tự động,Xăng
Suzuki Carry 2021 2021,17/11/2021,300000000,2021,Truck,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Suzuki Ertiga 2021 2021,17/11/2021,450000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tay,Xăng
Kia Sorento 2021 2021,17/11/2021,1079000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Volvo S60 2021 2021,17/11/2021,1690000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Ford Ranger  2016,17/11/2021,490000000,2016,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,56000,Tp.HCM,Số tự động,Diesel
Kia Rio 2011 2011,16/11/2021,300000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tự động,Xăng
Kia K3 2014 2014,16/11/2021,428000000,2014,Sedan,Đã qua sử dụng,Trong nước,80000,Hà Nội,Số tự động,Xăng
VinFast LUX A2.0 2021 2021,16/11/2021,881000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Hyundai Tucson 2015 2015,16/11/2021,700000000,2015,CUV,Đã qua sử dụng,Nhập khẩu,55000,Hà Nội,Số tự động,Xăng
Kia Seltos 2021 2021,16/11/2021,689000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mercedes-Benz C200 2021 2021,16/11/2021,1600000000,2021,Sedan,Đã qua sử dụng,Trong nước,2800,Hà Nội,Số tự động,Xăng
Kia Cerato 2020 2020,16/11/2021,600000000,2020,Sedan,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Chevrolet Spark LTZ 2015,18/11/2021,255000000,2015,Hatchback,Đã qua sử dụng,Trong nước,34500,Tp.HCM,Số tự động,Xăng
Kia Cerato  2017,18/11/2021,520000000,2017,Sedan,Đã qua sử dụng,Trong nước,50000,Tp.HCM,Số tự động,Xăng
Ford Everest  2011,18/11/2021,445000000,2011,SUV,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tay,Diesel
Ford Everest  2021,18/11/2021,1112000000,2021,SUV,Mới,Nhập khẩu,0,An Giang,Số tự động,Diesel
Ford Focus  2018,18/11/2021,529000000,2018,Hatchback,Đã qua sử dụng,Trong nước,35000,Hà Nội,Số tự động,Xăng
Jeep Wrangler  2021,18/11/2021,3316000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Ford Everest  2021,18/11/2021,1112000000,2021,SUV,Mới,Nhập khẩu,0,Kiên Giang,Số tự động,Diesel
Jeep Wrangler  2021,18/11/2021,3688000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Hyundai Grand i10  2014,18/11/2021,183000000,2014,Hatchback,Đã qua sử dụng,Trong nước,80000,Bắc Ninh,Số tay,Xăng
Ford Ranger  2021,18/11/2021,616000000,2021,Pick-up Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Diesel
Mitsubishi Pajero Sport  2018,18/11/2021,725000000,2018,SUV,Đã qua sử dụng,Trong nước,40000,Tp.HCM,Số tay,Diesel
Hyundai Kona 1.6 Turbo 2018,18/11/2021,628000000,2018,SUV,Đã qua sử dụng,Trong nước,45000,Tp.HCM,Số tự động,Xăng
Mazda 6  2020,18/11/2021,825000000,2020,Sedan,Đã qua sử dụng,Trong nước,28000,Tp.HCM,Số tự động,Xăng
Mazda 6  2015,18/11/2021,555000000,2015,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Ford Ranger  2015,18/11/2021,470000000,2015,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,240000,Long An,Số tự động,Diesel
Lexus IS 300  2021,18/11/2021,2130000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus LX 600  2021,18/11/2021,8340000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus ES 250  2021,18/11/2021,2540000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus RX 450  2021,18/11/2021,4950000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus RX 350  2021,18/11/2021,4220000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus LM 350  2021,18/11/2021,6800000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus RX 350  2021,18/11/2021,4130000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
VinFast LUX A2.0  2021,18/11/2021,881000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Volvo XC40  2021,18/11/2021,1750000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lincoln Navigator  2018,18/11/2021,6850000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,19200,Tp.HCM,Số tự động,Xăng
Land Rover Range Rover Evoque Dynamic 2015,18/11/2021,1690000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,40000,Tp.HCM,Số tự động,Xăng
Toyota Innova  2015,18/11/2021,405000000,2015,MPV,Đã qua sử dụng,Trong nước,15000,Hà Nội,Số tự động,Xăng
Land Rover Discovery HSE 2019,18/11/2021,3860000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,32000,Tp.HCM,Số tự động,Xăng
Hyundai Grand i10  2014,18/11/2021,200000000,2014,Hatchback,Đã qua sử dụng,Trong nước,100000,Bắc Ninh,Số tay,Xăng
Mitsubishi Attrage  2021,18/11/2021,375000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Vĩnh Phúc,Số tự động,Xăng
Toyota Vios  2021,18/11/2021,478000000,2021,Sedan,Mới,Trong nước,0,Thái Bình,Số tự động,Xăng
Toyota Fortuner  2013,18/11/2021,560000000,2013,SUV,Đã qua sử dụng,Trong nước,120000,Hà Nội,Số tự động,Xăng
BAIC X55  2021,18/11/2021,508000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Loại khác
Mercedes-Benz S 450L  2020,18/11/2021,2850000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,14000,Hà Nội,Số tự động,Xăng
Lexus LX 570  2013,18/11/2021,3560000000,2013,SUV,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Ford Ranger  2021,18/11/2021,616000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Vĩnh Phúc,Số tự động,Diesel
Volvo XC90  2021,18/11/2021,3890000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
BMW 523i  2011,18/11/2021,690000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Xăng
Hyundai Elantra 2.0 2016,18/11/2021,499000000,2016,Sedan,Đã qua sử dụng,Trong nước,35000,Hà Nội,Số tự động,Xăng
Hyundai Kona  2018,18/11/2021,635000000,2018,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Mercedes-Benz C180  2021,18/11/2021,1499000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
VinFast LUX SA2.0  2021,18/11/2021,1026000000,2021,SUV,Mới,Trong nước,0,Bình Dương,Số tự động,Xăng
Hyundai Santa Fe  2020,18/11/2021,1110000000,2020,SUV,Đã qua sử dụng,Trong nước,15000,Hà Nội,Số tự động,Xăng
Hyundai Grand i10  2021,18/11/2021,330000000,2021,Hatchback,Mới,Trong nước,0,Tp.HCM,Số tay,Xăng
Toyota Innova  2018,18/11/2021,625000000,2018,MPV,Đã qua sử dụng,Trong nước,32689,Hà Nội,Số tự động,Xăng
Subaru Forester  2021,18/11/2021,899000000,2021,SUV,Mới,Nhập khẩu,0,Lâm Đồng,Số tự động,Xăng
Toyota Fortuner  2019,18/11/2021,935000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,23000,Tp.HCM,Số tự động,Xăng
Toyota Corolla Cross  2020,18/11/2021,865000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,9000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2019,18/11/2021,555000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Toyota Land Cruiser Prado  2016,18/11/2021,1780000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,52000,Hà Nội,Số tự động,Xăng
Mazda 3  2019,18/11/2021,610000000,2019,Sedan,Đã qua sử dụng,Trong nước,26000,Hà Nội,Số tự động,Xăng
Peugeot 5008  2021,18/11/2021,1199000000,2021,SUV,Mới,Trong nước,0,Bến Tre,Số tự động,Xăng
Suzuki Super Carry Van    2005,18/11/2021,130000000,2005,Van/Minivan,Đã qua sử dụng,Trong nước,112000,Đắk Lắk,Số tay,Xăng
Suzuki Vitara  2004,18/11/2021,175000000,2004,SUV,Đã qua sử dụng,Nhập khẩu,16500,Hà Nội,Số tay,Xăng
Mazda 3  1.5 AT 2018,18/11/2021,545000000,2018,Sedan,Đã qua sử dụng,Trong nước,49000,Bình Dương,Số tự động,Xăng
Toyota Vios  2017,18/11/2021,347000000,2017,Sedan,Đã qua sử dụng,Trong nước,38000,Đà Nẵng,Số tay,Xăng
VinFast LUX A2.0 A2.0 2021,18/11/2021,881000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Corolla Altis  2016,18/11/2021,550000000,2016,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Ford Everest  2011,18/11/2021,438000000,2011,SUV,Đã qua sử dụng,Trong nước,11000,Hà Nội,Số tự động,Diesel
Mercedes-Benz C200  2016,18/11/2021,965000000,2016,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Suzuki Vitara  2004,18/11/2021,175000000,2004,SUV,Đã qua sử dụng,Nhập khẩu,16500,Hà Nội,Số tay,Xăng
Mazda 3  1.5 AT 2018,18/11/2021,545000000,2018,Sedan,Đã qua sử dụng,Trong nước,49000,Bình Dương,Số tự động,Xăng
Toyota Vios  2017,18/11/2021,347000000,2017,Sedan,Đã qua sử dụng,Trong nước,38000,Đà Nẵng,Số tay,Xăng
VinFast LUX A2.0 A2.0 2021,18/11/2021,881000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Corolla Altis  2016,18/11/2021,550000000,2016,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Ford Everest  2011,18/11/2021,438000000,2011,SUV,Đã qua sử dụng,Trong nước,11000,Hà Nội,Số tự động,Diesel
Mercedes-Benz C200  2016,18/11/2021,965000000,2016,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander   2020,18/11/2021,500000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,32000,Bình Dương,Số tay,Xăng
Toyota Vios  2020,18/11/2021,400000000,2020,Sedan,Đã qua sử dụng,Trong nước,43200,Long An,Số tay,Xăng
Toyota Fortuner  2017,18/11/2021,760000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,150000,Tp.HCM,Số tay,Diesel
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Vĩnh Phúc,Số tự động,Xăng
Mercedes-Benz S450  2017,18/11/2021,3050000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,14000,Hà Nội,Số tự động,Xăng
Mazda 3  2015,18/11/2021,460000000,2015,Sedan,Đã qua sử dụng,Nhập khẩu,87000,Tp.HCM,Số tự động,Xăng
Volkswagen Tiguan  2013,18/11/2021,570000000,2013,SUV,Đã qua sử dụng,Nhập khẩu,55000,Hà Nội,Số tự động,Xăng
Kia Carens  2011,18/11/2021,280000000,2011,CUV,Đã qua sử dụng,Trong nước,50000,Lâm Đồng,Số tay,Xăng
Volkswagen Polo  2018,18/11/2021,535000000,2018,Hatchback,Đã qua sử dụng,Nhập khẩu,12373,Hà Nội,Số tự động,Xăng
Thaco TOWNER    2020,18/11/2021,199000000,2020,Truck,Đã qua sử dụng,Trong nước,4000,Khánh Hòa,Số tay,Diesel
Toyota Innova  2018,18/11/2021,710000000,2018,MPV,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Toyota Land Cruiser Prado   2021,18/11/2021,2548000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Cressida    1993,18/11/2021,79000000,1993,Sedan,Đã qua sử dụng,Nhập khẩu,150000,Hà Nội,Số tay,Xăng
Chevrolet Orlando  2012,18/11/2021,415000000,2012,MPV,Đã qua sử dụng,Trong nước,28000,Tp.HCM,Số tự động,Xăng
Mazda 3 S 1.6L AT  2014,18/11/2021,380000000,2014,Sedan,Đã qua sử dụng,Trong nước,60700,Đắk Lắk,Số tự động,Xăng
Kia Morning  2016,18/11/2021,265000000,2016,Hatchback,Đã qua sử dụng,Nhập khẩu,57000,Hà Nội,Số tự động,Xăng
Toyota Innova  2018,18/11/2021,710000000,2018,MPV,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Toyota Land Cruiser Prado   2021,18/11/2021,2548000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Cressida    1993,18/11/2021,79000000,1993,Sedan,Đã qua sử dụng,Nhập khẩu,150000,Hà Nội,Số tay,Xăng
Chevrolet Orlando  2012,18/11/2021,415000000,2012,MPV,Đã qua sử dụng,Trong nước,28000,Tp.HCM,Số tự động,Xăng
Mazda 3 S 1.6L AT  2014,18/11/2021,380000000,2014,Sedan,Đã qua sử dụng,Trong nước,60700,Đắk Lắk,Số tự động,Xăng
Kia Morning  2016,18/11/2021,265000000,2016,Hatchback,Đã qua sử dụng,Nhập khẩu,57000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLC 200  2021,18/11/2021,1799000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Hyundai Equus  2010,18/11/2021,1150000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,210000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander Cross    2020,18/11/2021,650000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,1200,Tp.HCM,Số tự động,Xăng
Kia K3    2015,18/11/2021,450000000,2015,Sedan,Đã qua sử dụng,Trong nước,57000,Thái Nguyên,Số tự động,Xăng
Nissan Navara    2018,18/11/2021,518000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,40000,Vĩnh Phúc,Số tự động,Diesel
Kia Rio  2016,18/11/2021,348000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,80000,Tp.HCM,Số tự động,Xăng
Chevrolet Spark  2012,18/11/2021,97000000,2012,Hatchback,Đã qua sử dụng,Trong nước,92293,Nghệ An,Số tay,Xăng
Toyota Innova  2020,18/11/2021,605000000,2020,MPV,Đã qua sử dụng,Trong nước,35000,Long An,Số tay,Xăng
Toyota Camry  2008,18/11/2021,390000000,2008,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tự động,Xăng
Toyota Vios  2015,18/11/2021,325000000,2015,Sedan,Đã qua sử dụng,Trong nước,73000,Nghệ An,Số tay,Xăng
Kia Sorento  2019,18/11/2021,855000000,2019,SUV,Đã qua sử dụng,Trong nước,10000,Hà Nội,Số tự động,Diesel
BMW 740Li  2010,18/11/2021,900000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,70000,Hà Nội,Số tự động,Xăng
Kia Morning  2017,18/11/2021,285000000,2017,Hatchback,Đã qua sử dụng,Trong nước,50000,Tp.HCM,Số tự động,Xăng
VinFast LUX A2.0  2021,18/11/2021,881000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Ford EcoSport  2016,18/11/2021,430000000,2016,SUV,Đã qua sử dụng,Trong nước,120000,Tp.HCM,Số tự động,Xăng
Kia Forte  2009,18/11/2021,280000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,15000,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2011,18/11/2021,520000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,150000,Tp.HCM,Số tự động,Xăng
Chevrolet Cruze  2016,18/11/2021,320000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,51000,Lâm Đồng,Số tay,Xăng
Toyota Innova  2018,18/11/2021,520000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,50000,Đà Nẵng,Số tay,Xăng
Hyundai Santa Fe  2019,18/11/2021,925000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,22000,Bà Rịa Vũng Tàu,Số tự động,Xăng
Hyundai Santa Fe  2008,18/11/2021,475000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,65000,Bình Dương,Số tự động,Diesel
Toyota Camry  2020,18/11/2021,990000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,18000,Hà Nội,Số tự động,Xăng
Toyota Innova  2018,17/11/2021,420000000,2018,MPV,Đã qua sử dụng,Trong nước,74000,Tp.HCM,Số tay,Xăng
Hyundai Grand i10  2015,18/11/2021,230000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,89000,Đắk Lắk,Số tay,Xăng
Toyota Yaris   1.5G  2015,18/11/2021,465000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Hyundai Accent  2020,18/11/2021,550000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,22000,Hà Nội,Số tự động,Hybrid
Kia Morning   Si  2016,18/11/2021,273000000,2016,Hatchback,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Kia Morning  2010,18/11/2021,205000000,2010,Hatchback,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Kia Morning  2018,18/11/2021,255000000,2018,Hatchback,Đã qua sử dụng,Trong nước,62500,Hà Nội,Số tay,Xăng
Toyota Fortuner  2013,18/11/2021,580000000,2013,SUV,Đã qua sử dụng,Trong nước,100000,Ninh Bình,Số tay,Loại khác
Hyundai Accent  2020,18/11/2021,550000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,22000,Hà Nội,Số tự động,Hybrid
Kia Morning   Si  2016,18/11/2021,273000000,2016,Hatchback,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Kia Morning  2010,18/11/2021,205000000,2010,Hatchback,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tự động,Xăng
Kia Morning  2018,18/11/2021,255000000,2018,Hatchback,Đã qua sử dụng,Trong nước,62500,Hà Nội,Số tay,Xăng
Toyota Fortuner  2013,18/11/2021,580000000,2013,SUV,Đã qua sử dụng,Trong nước,100000,Ninh Bình,Số tay,Loại khác
Mazda 626  2002,18/11/2021,165000000,2002,Sedan,Đã qua sử dụng,Trong nước,180000,Kiên Giang,Số tay,Xăng
Chevrolet Spark  2014,18/11/2021,215000000,2014,Hatchback,Đã qua sử dụng,Trong nước,131000,Tp.HCM,Số tự động,Xăng
Ford EcoSport  2019,18/11/2021,525000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,43000,Tp.HCM,Số tự động,Xăng
Honda Civic  2010,18/11/2021,330000000,2010,Sedan,Đã qua sử dụng,Trong nước,36868,Quảng Trị,Số tự động,Xăng
Toyota Rush  2020,18/11/2021,610000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,2500,Tp.HCM,Số tự động,Xăng
Chevrolet Cruze  2009,18/11/2021,196000000,2009,Sedan,Đã qua sử dụng,Nhập khẩu,120000,Hà Nội,Số tay,Xăng
Chevrolet Spark  2012,18/11/2021,125000000,2012,Hatchback,Đã qua sử dụng,Nhập khẩu,80000,Đắk Lắk,Số tay,Xăng
Chevrolet Cruze  2017,18/11/2021,345000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,50000,Tp.HCM,Số tay,Xăng
Mercedes-Benz S450  2017,18/11/2021,3390000000,2017,Sedan,Đã qua sử dụng,Trong nước,39000,Hà Nội,Số tự động,Xăng
Toyota Corona  1990,18/11/2021,45000000,1990,Sedan,Đã qua sử dụng,Nhập khẩu,26000,Long An,Số tay,Xăng
Honda Odyssey   EX-L  2007,18/11/2021,475000000,2007,Van/Minivan,Đã qua sử dụng,Nhập khẩu,67890,Hải Phòng,Số tự động,Xăng
Toyota Innova  2018,18/11/2021,550000000,2018,MPV,Đã qua sử dụng,Trong nước,80000,Tp.HCM,Số tay,Xăng
Audi Q7  2016,18/11/2021,2220000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Ford Ranger  XLS số tự động 2014,18/11/2021,445000000,2014,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,105000,Đồng Nai,Số tự động,Diesel
Mitsubishi Pajero Sport  2021,18/11/2021,1110000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Xăng,
Mercedes-Benz GLC 250  2017,18/11/2021,1465000000,2017,SUV,Đã qua sử dụng,Trong nước,38000,Hà Nội,Số tự động,Xăng
Toyota Camry   3.5Q  2008,18/11/2021,435000000,2008,Sedan,Đã qua sử dụng,Trong nước,10300,Bà Rịa Vũng Tàu,Số tự động,Xăng
Honda City    2018,18/11/2021,420000000,2018,Sedan,Đã qua sử dụng,Trong nước,50000,Khánh Hòa,Số tự động,Xăng
Mitsubishi Attrage  2021,18/11/2021,485000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Daewoo Lacetti   SE 2011,18/11/2021,220000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Hải Dương,Số tay,Xăng
Mitsubishi Lancer     2007,18/11/2021,230000000,2007,Sedan,Đã qua sử dụng,Trong nước,170000,Tp.HCM,Số tự động,Xăng
Toyota Vios     2013,18/11/2021,365000000,2013,Sedan,Đã qua sử dụng,Trong nước,27000,Hà Nội,Số tự động,Xăng
Ford EcoSport    2018,18/11/2021,485000000,2018,SUV,Đã qua sử dụng,Trong nước,41700,Hà Nội,Số tự động,Xăng
Audi Q5 2.0 TFSI Quattro 2017,18/11/2021,1780000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,40000,Hà Nội,Số tự động,Xăng
Toyota Vios  2019,18/11/2021,496000000,2019,Sedan,Đã qua sử dụng,Trong nước,43000,Tp.HCM,Số tự động,Xăng
Lexus GX 470   2008,18/11/2021,1175000000,2008,SUV,Đã qua sử dụng,Nhập khẩu,98000,Tp.HCM,Số tự động,Xăng
Toyota Innova   2.0 G  2018,18/11/2021,685000000,2018,MPV,Đã qua sử dụng,Trong nước,119680,Tp.HCM,Số tự động,Xăng
Toyota Corolla Cross  2021,18/11/2021,720000000,2021,SUV,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
Mercedes-Benz C200  2008,18/11/2021,315000000,2008,Sedan,Đã qua sử dụng,Trong nước,180000,Hà Nội,Số tự động,Xăng
Toyota Yaris    2017,18/11/2021,548000000,2017,Hatchback,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Chevrolet Spark  2013,18/11/2021,155000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,92400,Hà Nội,Số tự động,Xăng
Hyundai Tucson  2021,18/11/2021,746000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mazda 3   2017,18/11/2021,529000000,2017,Sedan,Đã qua sử dụng,Trong nước,61000,Hà Nội,Số tự động,Xăng
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mazda 3  2019,18/11/2021,605000000,2019,Hatchback,Đã qua sử dụng,Trong nước,26500,Tp.HCM,Số tự động,Xăng
Toyota Innova   2.0E 2017,18/11/2021,490000000,2017,MPV,Đã qua sử dụng,Trong nước,74000,Đà Nẵng,Số tự động,Xăng
