name,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Hyundai Accent  2021,18/11/2021,535000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Honda City  2017,18/11/2021,399000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,68000,Bình Dương,Số tự động,Xăng
Mitsubishi Xpander     2019,18/11/2021,470000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,66000,Đắk Lắk,Số tay,Xăng
Mazda 2  2016,18/11/2021,370000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,55000,Đồng Nai,Số tự động,Xăng
Nissan Navara    2018,18/11/2021,520000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,75000,Hà Nội,Số tự động,Diesel
Mazda 3   1.6  2010,18/11/2021,310000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,150000,Tp.HCM,Số tự động,Xăng
BMW 330i  2019,18/11/2021,1990000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,1069,Tp.HCM,Số tự động,Xăng
Ford Escort    2014,18/11/2021,370000000,2014,SUV,Đã qua sử dụng,Trong nước,149999,Hà Nội,Số tự động,Xăng
Toyota Innova  2.0G 2018,18/11/2021,700000000,2018,MPV,Đã qua sử dụng,Trong nước,17600,Tp.HCM,Số tự động,Xăng
Honda City  2019,18/11/2021,540000000,2019,Sedan,Đã qua sử dụng,Trong nước,10000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander   AT 2018,18/11/2021,560000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,29000,Tp.HCM,Số tự động,Xăng
Chevrolet Aveo  2018,18/11/2021,297000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Quảng Trị,Số tự động,Xăng
Ford Everest  2020,18/11/2021,1065000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,18000,Tp.HCM,Số tự động,Diesel
Kia Morning   SLX 2009,18/11/2021,168000000,2009,Hatchback,Đã qua sử dụng,Nhập khẩu,167000,Phú Thọ,Số tự động,Xăng
Toyota Innova 2.0G 2012,18/11/2021,400000000,2012,MPV,Đã qua sử dụng,Trong nước,300000,Hà Nội,Số tự động,Xăng
Subaru Forester 2.0 I L 2021,18/11/2021,1128000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Cadillac Escalade  2015,18/11/2021,3500000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,30000,Tp.HCM,Số tự động,Xăng
Bentley Continental  2016,18/11/2021,8400000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,10000,Tp.HCM,Số tự động,Xăng
Chevrolet Spark     2016,18/11/2021,150000000,2016,Hatchback,Đã qua sử dụng,Trong nước,56000,Hà Nội,Số tay,Xăng
Ford Focus   1.8AT 2009,18/11/2021,290000000,2009,Hatchback,Đã qua sử dụng,Trong nước,62000,Hà Nội,Số tự động,Xăng
Chevrolet Spark   LS 1.0 MT   2014,18/11/2021,141000000,2014,Hatchback,Đã qua sử dụng,Trong nước,100000,Hà Nội,Số tay,Xăng
Suzuki Swift  2021,18/11/2021,515000000,2021,Hatchback,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Vios    2016,18/11/2021,325000000,2016,Sedan,Đã qua sử dụng,Trong nước,175000,Bình Phước,Số tay,Xăng
Lexus NX 300     2020,18/11/2021,2425000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,26000,Tp.HCM,Số tự động,Xăng
Ford EcoSport Titanium 1.0 2021,18/11/2021,599000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Xăng,
Kia Morning  2013,18/11/2021,210000000,2013,Hatchback,Đã qua sử dụng,Nhập khẩu,75000,Nghệ An,Số tự động,Xăng
Suzuki Ertiga   GL 1.5 MT   2019,18/11/2021,395000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,82000,Tp.HCM,Số tay,Xăng
Toyota Innova  2009,18/11/2021,280000000,2009,MPV,Đã qua sử dụng,Nhập khẩu,50000,Tp.HCM,Số tay,Xăng
Hyundai Kona  2021,18/11/2021,565000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Daewoo Matiz  SE   2002,18/11/2021,48000000,2002,Hatchback,Đã qua sử dụng,Trong nước,10000,Bình Định,Số tay,Xăng
Subaru Forester 2.0i-S EyeSight 2021,18/11/2021,1288000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Kia Cerato   1.6 AT 2018,18/11/2021,559000000,2018,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Toyota Innova  G 2010,17/11/2021,260000000,2010,MPV,Đã qua sử dụng,Trong nước,90000,Tp.HCM,Số tay,Xăng
Kia Morning   1.0 AT  2011,18/11/2021,265000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,10800,Hà Nội,Số tự động,Xăng
Chevrolet Spark  2018,18/11/2021,225000000,2018,Hatchback,Đã qua sử dụng,Trong nước,75000,Bình Phước,Số tay,Xăng
Kia Morning  2011,18/11/2021,255000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,100000,Thái Nguyên,Số tự động,Xăng
Toyota Fortuner   2013,18/11/2021,485000000,2013,SUV,Đã qua sử dụng,Trong nước,70000,Tp.HCM,Số tự động,Xăng
Toyota Fortuner   2013,18/11/2021,485000000,2013,SUV,Đã qua sử dụng,Trong nước,70000,Tp.HCM,Số tự động,Xăng
Hyundai Grand i10  2021,18/11/2021,405000000,2021,Hatchback,Đã qua sử dụng,Trong nước,9000,Nghệ An,Số tự động,Xăng
Toyota Innova   E   2016,18/11/2021,470000000,2016,MPV,Đã qua sử dụng,Trong nước,90000,Quảng Ngãi,Số tay,Xăng
Honda City  2021,18/11/2021,599000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Kia Cerato   1.6 MT 2018,18/11/2021,440000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,23000,Quảng Ninh,Số tay,Xăng
Volvo XC90  2019,18/11/2021,3800000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,11000,Tp.HCM,Số tự động,Xăng
Hyundai Getz  2007,18/11/2021,182000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,133215,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2016,18/11/2021,660000000,2016,SUV,Đã qua sử dụng,Trong nước,220000,Hà Nội,Số tay,Diesel
Toyota Vios G 2019,18/11/2021,495000000,2019,Sedan,Đã qua sử dụng,Trong nước,40000,Hà Nội,Số tự động,Xăng
Ford EcoSport     2016,18/11/2021,445000000,2016,SUV,Đã qua sử dụng,Trong nước,36000,Hà Nội,Số tự động,Xăng
Honda CR-V  2015,18/11/2021,689000000,2015,SUV,Đã qua sử dụng,Trong nước,80000,Hà Nội,Số tự động,Xăng
Hyundai Getz  2007,18/11/2021,182000000,2007,Hatchback,Đã qua sử dụng,Nhập khẩu,133215,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2016,18/11/2021,660000000,2016,SUV,Đã qua sử dụng,Trong nước,220000,Hà Nội,Số tay,Diesel
Toyota Vios G 2019,18/11/2021,495000000,2019,Sedan,Đã qua sử dụng,Trong nước,40000,Hà Nội,Số tự động,Xăng
Ford EcoSport     2016,18/11/2021,445000000,2016,SUV,Đã qua sử dụng,Trong nước,36000,Hà Nội,Số tự động,Xăng
Honda CR-V  2015,18/11/2021,689000000,2015,SUV,Đã qua sử dụng,Trong nước,80000,Hà Nội,Số tự động,Xăng
Suzuki Super Carry Van  2015,18/11/2021,160000000,2015,Van/Minivan,Đã qua sử dụng,Trong nước,200000,Hà Nội,Số tay,Xăng
Kia K3  2021,18/11/2021,559000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Nissan Teana AT 2011,18/11/2021,395000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,145000,Hà Nội,Số tự động,Xăng
Ford Focus AT 2018,18/11/2021,520000000,2018,Hatchback,Đã qua sử dụng,Trong nước,12000,Tp.HCM,Số tự động,Xăng
Toyota Vios   1.5G 2019,18/11/2021,560000000,2019,Sedan,Đã qua sử dụng,Trong nước,99000,Hậu Giang,Số tự động,Xăng
Honda CR-V 2.0AT 2013,18/11/2021,550000000,2013,SUV,Đã qua sử dụng,Trong nước,160000,Tp.HCM,Số tự động,Xăng
Nissan Navara  2021,18/11/2021,748000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Diesel,
Hyundai i20 Active  2016,18/11/2021,410000000,2016,CUV,Đã qua sử dụng,Nhập khẩu,80000,Thái Bình,Số tự động,Xăng
Mitsubishi Outlander  2021,18/11/2021,825000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Camry    2020,18/11/2021,975000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,6122,Hà Nội,Số tự động,Xăng
Toyota Fortuner 2.4G 4x2MT 2020,18/11/2021,909000000,2020,SUV,Đã qua sử dụng,Trong nước,32000,Tp.HCM,Số tay,Diesel
VinFast LUX SA2.0  2021,18/11/2021,1026000000,2021,SUV,Mới,Trong nước,0,Bắc Giang,Số tự động,Xăng
Toyota Corolla   1993,18/11/2021,87000000,1993,Sedan,Đã qua sử dụng,Nhập khẩu,20841,Hà Nội,Số tay,Xăng
Mitsubishi Xpander  2021,18/11/2021,555000000,2021,MPV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
VinFast LUX SA2.0  2021,18/11/2021,1026000000,2021,SUV,Mới,Trong nước,0,Ninh Bình,Số tự động,Xăng
Suzuki XL7  2021,18/11/2021,520000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2021,18/11/2021,1050000000,2021,SUV,Đã qua sử dụng,Trong nước,2000,Tp.HCM,Số tự động,Xăng
Ford Everest    2013,18/11/2021,450000000,2013,SUV,Đã qua sử dụng,Trong nước,15600,Bắc Giang,Số tay,Diesel
"Xe tải 2,5 tấn - dưới 5 tấn  2018",18/11/2021,535000000,2018,Truck,Đã qua sử dụng,Nhập khẩu,70000,Tp.HCM,Số tay,Loại khác
Chevrolet Spark   LT 1.2 MT  2016,18/11/2021,220000000,2016,Hatchback,Đã qua sử dụng,Trong nước,55000,Hà Nội,Số tay,Xăng
Toyota Innova  2018,18/11/2021,655000000,2018,MPV,Đã qua sử dụng,Trong nước,9465,Tp.HCM,Số tự động,Xăng
Chevrolet Cruze   LT 1.6L  2018,18/11/2021,400000000,2018,Sedan,Đã qua sử dụng,Trong nước,54000,Tp.HCM,Số tay,Xăng
Kia Morning  SLX  2008,18/11/2021,172000000,2008,Hatchback,Đã qua sử dụng,Nhập khẩu,167000,Phú Thọ,Số tự động,Xăng
Hyundai Kona  2020,18/11/2021,612000000,2020,SUV,Đã qua sử dụng,Trong nước,13040,Tp.HCM,Số tự động,Xăng
Kia Cerato 2.0AT 2018,18/11/2021,545000000,2018,Sedan,Đã qua sử dụng,Trong nước,50000,Bình Dương,Số tự động,Xăng
Kia Seltos  2021,18/11/2021,685000000,2021,SUV,Đã qua sử dụng,Trong nước,3999,Bình Dương,Số tự động,Xăng
Ford Explorer  2017,18/11/2021,1480000000,2017,SUV,Đã qua sử dụng,Nhập khẩu,25336,Hà Nội,Số tự động,Xăng
Mazda CX-5  2021,18/11/2021,809000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mazda 3   Luxury 2021,18/11/2021,685000000,2021,Sedan,Đã qua sử dụng,Nhập khẩu,2000,Đà Nẵng,Số tự động,Xăng
MG ZS  2021,18/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Hyundai Santa Fe  2016,18/11/2021,710000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,62000,Sóc Trăng,Số tự động,Xăng
VinFast LUX A2.0  2021,18/11/2021,681000000,2021,Sedan,Mới,Trong nước,0,Lào Cai,Số tự động,Xăng
Toyota Innova 2.0E 2018,18/11/2021,570000000,2018,MPV,Đã qua sử dụng,Trong nước,53000,Bình Dương,Số tay,Xăng
Daewoo Magnus    2.5 AT 2005,18/11/2021,150000000,2005,Sedan,Đã qua sử dụng,Nhập khẩu,90000,Tp.HCM,Số tự động,Xăng
Toyota Corolla Cross  2021,18/11/2021,720000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Nissan Almera  2021,18/11/2021,469000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Yaris  2017,18/11/2021,500000000,2017,Hatchback,Đã qua sử dụng,Nhập khẩu,49000,Đồng Nai,Số tự động,Xăng
Kia Morning  2013,18/11/2021,155000000,2013,Hatchback,Đã qua sử dụng,Trong nước,25000,Hà Nội,Số tay,Xăng
Mazda 3  2011,18/11/2021,303000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,62000,Đà Nẵng,Số tay,Xăng
Mitsubishi Xpander  2021,18/11/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Vios E MT 2015,18/11/2021,345000000,2015,Sedan,Đã qua sử dụng,Trong nước,60000,Thanh Hóa,Số tay,Xăng
Mercedes-Benz CLA 200  2018,18/11/2021,1189000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,14220,Tp.HCM,Số tự động,Xăng
Toyota Corolla Cross  2021,18/11/2021,720000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Ford Everest  2021,18/11/2021,1112000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Ford Everest  2018,18/11/2021,955000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,62000,Tp.HCM,Số tự động,Diesel
Honda CR-V  2021,18/11/2021,920000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Camry 2.5Q 2020,18/11/2021,1150000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,15000,Bình Dương,Số tự động,Xăng
Hyundai i20 1.4AT 2012,18/11/2021,295000000,2012,Hatchback,Đã qua sử dụng,Nhập khẩu,34000,Bình Dương,Số tự động,Xăng
Mercedes-Benz E300  2021,18/11/2021,2950000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz E180  2021,18/11/2021,2050000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLC 300  2021,18/11/2021,2499000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Innova  2016,01/11/2021,395000000,2016,MPV,Đã qua sử dụng,Nhập khẩu,9168,Đồng Nai,Số tay,Xăng
Toyota Vios E MT 2021,18/11/2021,453000000,2021,Sedan,Mới,Trong nước,0,Nghệ An,Số tay,Xăng
Toyota Wigo  2021,18/11/2021,356000000,2021,Hatchback,Mới,Nhập khẩu,0,Nghệ An,Số tự động,Xăng
Toyota Rush  2021,18/11/2021,604000000,2021,SUV,Mới,Nhập khẩu,0,Nghệ An,Số tự động,Xăng
BMW 320i  2021,17/11/2021,1679000000,2021,Sedan,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Hyundai Santa Fe  2021,17/11/2021,992000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Loại khác
Hyundai Grand i10  2021,17/11/2021,328000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Honda City  2018,17/11/2021,495000000,2018,Sedan,Đã qua sử dụng,Trong nước,36000,Hà Nội,Số tự động,Xăng
BMW 320i  2018,17/11/2021,1195000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,43000,Hà Nội,Số tự động,Xăng
Daewoo Lacetti CDX 2010,17/11/2021,239000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,80000,Hải Dương,Số tự động,Xăng
MG ZS  2021,17/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Vios 1.5G 2021,17/11/2021,478000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tay,Xăng
Toyota Innova  2019,17/11/2021,585000000,2019,MPV,Đã qua sử dụng,Trong nước,70000,Hà Nội,Số tay,Xăng
Mitsubishi Pajero Sport  2018,17/11/2021,865000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Diesel
Land Rover Defender 110 X 2021,17/11/2021,7200000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mercedes-AMG G 63 4.0 V8 2021,17/11/2021,12800000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mazda 3  2018,17/11/2021,538000000,2018,Sedan,Đã qua sử dụng,Trong nước,61000,Bắc Ninh,Số tự động,Xăng
Mercedes-Benz G63  2021,17/11/2021,12800000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Maserati Levante  2020,17/11/2021,5717000000,2020,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Ford Everest  2021,17/11/2021,1112000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Diesel
Kia Cerato  Luxury 2.0 AT 2019,17/11/2021,599000000,2019,Sedan,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Mitsubishi Outlander  2019,17/11/2021,699000000,2019,SUV,Đã qua sử dụng,Trong nước,31000,Hà Nội,Số tự động,Xăng
Mercedes-Benz E200  2021,17/11/2021,2310000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLC 200  2021,17/11/2021,1799000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLC 200 4Matic 2021,17/11/2021,2099000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Kia Rondo  2020,17/11/2021,620000000,2020,MPV,Đã qua sử dụng,Trong nước,6700,Hà Nội,Số tự động,Xăng
Kia Cerato  Luxury 2.0 AT 2019,17/11/2021,599000000,2019,Sedan,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Mitsubishi Outlander  2019,17/11/2021,699000000,2019,SUV,Đã qua sử dụng,Trong nước,31000,Hà Nội,Số tự động,Xăng
Mercedes-Benz E200  2021,17/11/2021,2310000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLC 200  2021,17/11/2021,1799000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLC 200 4Matic 2021,17/11/2021,2099000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Kia Rondo  2020,17/11/2021,620000000,2020,MPV,Đã qua sử dụng,Trong nước,6700,Hà Nội,Số tự động,Xăng
Toyota Fortuner 2.4G 4x2 AT 2019,17/11/2021,999000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Diesel
Lexus LS 500  2017,17/11/2021,5900000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,47000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GL 350  2014,17/11/2021,1990000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,51000,Hà Nội,Số tự động,Diesel
Mercedes-Benz GLC 200  2019,17/11/2021,1640000000,2019,SUV,Đã qua sử dụng,Trong nước,18000,Hà Nội,Số tự động,Xăng
Toyota Camry 2.0G 2019,17/11/2021,969000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,19000,Hà Nội,Số tự động,Xăng
Mitsubishi Pajero Sport  2019,17/11/2021,920000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,15000,Hà Nội,Số tự động,Diesel
Hyundai Elantra  2021,17/11/2021,530000000,2021,Sedan,Mới,Trong nước,0,Đồng Nai,Số tay,Xăng
Toyota Rush  1.5AT  2021,17/11/2021,576000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Pajero Sport  2021,17/11/2021,1065000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,
Mazda CX-3  2021,17/11/2021,589000000,2021,SUV,Mới,Nhập khẩu,0,Thái Bình,Số tự động,Diesel
Hyundai Accent  2021,17/11/2021,505000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Hyundai Tucson 2.0 2021,17/11/2021,800000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Honda Civic RS 2021,17/11/2021,929000000,2021,Sedan,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Xăng
MG ZS  2021,17/11/2021,619000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Thaco TOWNER  2021,17/11/2021,224000000,2021,Truck,Mới,Trong nước,0,Thanh Hóa,Số tay,Xăng
Mitsubishi Attrage  2021,17/11/2021,355000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tay,Xăng
VinFast LUX SA2.0  2021,17/11/2021,1026000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Hyundai Elantra  2018,17/11/2021,625000000,2018,Sedan,Đã qua sử dụng,Trong nước,43000,Hà Nội,Số tự động,Xăng
Toyota Corolla Altis  2021,17/11/2021,720000000,2021,Sedan,Đã qua sử dụng,Trong nước,17000,Bình Dương,Số tự động,Xăng
Toyota Yaris  2015,17/11/2021,430000000,2015,Hatchback,Đã qua sử dụng,Trong nước,60000,Thanh Hóa,Số tự động,Xăng
BMW 320i  2021,17/11/2021,1899000000,2021,Sedan,Mới,Nhập khẩu,0,Quảng Ninh,Số tự động,Xăng
BMW 320i  2021,17/11/2021,1899000000,2021,Sedan,Mới,Nhập khẩu,0,Hải Phòng,Số tự động,Xăng
Mercedes-Benz GLC 200  2021,17/11/2021,2099000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz GLC 300  2021,17/11/2021,2499000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Hyundai Grand i10 1.2 AT 2016,17/11/2021,300000000,2016,Sedan,Đã qua sử dụng,Trong nước,72000,Bình Dương,Số tự động,Xăng
Toyota Vios 1.5G 2019,17/11/2021,485000000,2019,Sedan,Đã qua sử dụng,Trong nước,32000,Bình Dương,Số tự động,Xăng
Kia Cerato 2.0AT 2019,17/11/2021,605000000,2019,Sedan,Đã qua sử dụng,Trong nước,26000,Hà Nội,Số tự động,Xăng
MG HS  2021,17/11/2021,869000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Hyundai Santa Fe  2019,17/11/2021,1080000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Diesel
Hyundai Tucson  2021,17/11/2021,765000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Corolla Altis 1.8G 2021,17/11/2021,720000000,2021,Sedan,Đã qua sử dụng,Trong nước,17000,Tp.HCM,Số tự động,Xăng
Toyota Fortuner  2017,17/11/2021,879000000,2017,SUV,Đã qua sử dụng,Trong nước,22414,Hà Nội,Số tự động,Xăng
MG HS  2021,17/11/2021,719000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Lexus RX 350  2016,17/11/2021,3170000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,38000,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander  2021,17/11/2021,555000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Loại khác
BMW 420i  2021,17/11/2021,1799000000,2021,Coupe,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
BMW 320i Sport Line 2021,17/11/2021,1749000000,2021,Sedan,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Ford Everest  2021,17/11/2021,1099000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mitsubishi Xpander Cross  2021,17/11/2021,670000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Hyundai Grand i10  2021,17/11/2021,325000000,2021,Hatchback,Mới,Trong nước,0,Hà Nội,Số tay,Xăng
Hyundai Tucson  2019,17/11/2021,815000000,2019,SUV,Đã qua sử dụng,Trong nước,22000,Hà Nội,Số tự động,Xăng
Lexus RX 450 h 2018,17/11/2021,3888000000,2018,SUV,Đã qua sử dụng,Nhập khẩu,36000,Tp.HCM,Số tự động,Hybrid
Lexus GX 460  2011,17/11/2021,2100000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,112630,Hà Nội,Số tự động,Xăng
VinFast LUX A2.0  2021,17/11/2021,681000000,2021,Sedan,Mới,Trong nước,0,Bắc Ninh,Số tự động,Xăng
VinFast LUX A2.0  2021,17/11/2021,681000000,2021,Sedan,Mới,Trong nước,0,Vĩnh Phúc,Số tự động,Xăng
Hyundai Tucson  2021,17/11/2021,725000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Ford Ranger  2021,17/11/2021,616000000,2021,Pick-up Truck,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Suzuki Swift  2021,17/11/2021,516000000,2021,Hatchback,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Innova  2017,17/11/2021,615000000,2017,MPV,Đã qua sử dụng,Trong nước,58000,Hà Nội,Số tự động,Xăng
Kia Seltos  2021,17/11/2021,609000000,2021,CUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Volvo XC60 R-Design 2021,17/11/2021,2190000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Honda Civic  2018,17/11/2021,655000000,2018,Sedan,Đã qua sử dụng,Trong nước,42000,Tp.HCM,Số tự động,Xăng
Mazda 3  2019,17/11/2021,585000000,2019,Sedan,Đã qua sử dụng,Trong nước,19000,Hà Nội,Số tự động,Xăng
Honda City  2018,17/11/2021,469000000,2018,Sedan,Đã qua sử dụng,Trong nước,51200,Hà Nội,Số tự động,Xăng
