name,time_up,price,year_product,style,status,origin,KM,local,box_car,fuel
Daewoo Matiz    2000,17/11/2021,45000000,2000,Hatchback,Đã qua sử dụng,Nhập khẩu,35000,Kon Tum,Số tay,Xăng
Toyota Highlander LE 2014,17/11/2021,1300000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,90000,Hà Nội,Số tự động,Xăng
Toyota Raize  2021,17/11/2021,527000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2021,17/11/2021,630000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Kia Sorento  2020,17/11/2021,1115000000,2020,SUV,Đã qua sử dụng,Trong nước,27000,Hà Nội,Số tự động,Diesel
MG ZS  2021,17/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Volkswagen Polo  2021,17/11/2021,684000000,2021,Hatchback,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Land Rover Range Rover  2021,17/11/2021,12600000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Camry  2015,17/11/2021,670000000,2015,Sedan,Đã qua sử dụng,Trong nước,82000,Tp.HCM,Số tự động,Xăng
Suzuki Ertiga  2020,17/11/2021,509000000,2020,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Suzuki Ertiga  2020,17/11/2021,419000000,2020,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tay,Xăng
Hyundai Accent  2021,17/11/2021,535000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Hyundai Tucson  2021,17/11/2021,728000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Loại khác
Toyota Innova  2017,17/11/2021,530000000,2017,MPV,Đã qua sử dụng,Trong nước,62000,Bình Dương,Số tay,Xăng
Ford Everest  2021,17/11/2021,1161000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Ford Everest  2021,17/11/2021,1092000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Diesel
VinFast LUX A2.0  2021,17/11/2021,681000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Suzuki Swift  2021,17/11/2021,549000000,2021,Hatchback,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Hyundai Santa Fe  2021,17/11/2021,1110000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Nissan Sunny  2013,17/11/2021,190000000,2013,Sedan,Đã qua sử dụng,Trong nước,300000,Bình Thuận  ,Số tay,Xăng
Ford Ranger  2021,17/11/2021,616000000,2021,Pick-up Truck,Mới,Trong nước,0,Tp.HCM,Số tự động,Diesel
Ford Everest  2021,17/11/2021,1112000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Ford Ranger  2021,17/11/2021,586000000,2021,Pick-up Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tay,Diesel
Suzuki Super Carry Pro  2021,17/11/2021,340000000,2021,Truck,Mới,Nhập khẩu,0,Tp.HCM,Số tay,Diesel
Ford Everest  2021,17/11/2021,1052000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Kia Morning S 1.25 AT 2014,17/11/2021,275000000,2014,Hatchback,Đã qua sử dụng,Trong nước,40000,Bình Dương,Số tự động,Xăng
Toyota Vios  2015,17/11/2021,323000000,2015,Sedan,Đã qua sử dụng,Trong nước,90000,Bắc Ninh,Số tay,Xăng
Hyundai Accent  2019,17/11/2021,495000000,2019,Sedan,Đã qua sử dụng,Trong nước,40000,Hà Nội,Số tự động,Xăng
Hyundai Porter  2009,17/11/2021,165000000,2009,Truck,Đã qua sử dụng,Trong nước,333000,Bình Dương,Số tay,Diesel
Toyota Innova  2006,17/11/2021,150000000,2006,MPV,Đã qua sử dụng,Trong nước,356000,Trà Vinh,Số tay,Xăng
Mitsubishi Xpander  2019,17/11/2021,460000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,63000,Tp.HCM,Số tay,Xăng
Hyundai County    2015,17/11/2021,550000000,2015,Van/Minivan,Đã qua sử dụng,Nhập khẩu,23000,Hà Nội,Số tay,Diesel
Ford Transit     2009,17/11/2021,185000000,2009,Van/Minivan,Đã qua sử dụng,Trong nước,330000,Đồng Nai,Số tay,Diesel
BMW 320i Sport Line 2021,17/11/2021,2179000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,17/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Hyundai County    2015,17/11/2021,550000000,2015,Van/Minivan,Đã qua sử dụng,Nhập khẩu,23000,Hà Nội,Số tay,Diesel
Ford Transit     2009,17/11/2021,185000000,2009,Van/Minivan,Đã qua sử dụng,Trong nước,330000,Đồng Nai,Số tay,Diesel
BMW 320i Sport Line 2021,17/11/2021,2179000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
MG ZS  2021,17/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mercedes-Benz E250  2011,17/11/2021,620000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,86000,Hà Nội,Số tự động,Xăng
Mazda CX-5 2.5 Facelift 2016,17/11/2021,673000000,2016,SUV,Đã qua sử dụng,Trong nước,46000,Hà Nội,Số tự động,Xăng
Honda City RS 2021,17/11/2021,599000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Hyundai Tucson       2016,17/11/2021,705000000,2016,SUV,Đã qua sử dụng,Nhập khẩu,60000,Tp.HCM,Số tự động,Xăng
Honda Civic RS 2021,17/11/2021,929000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Kia Morning  2010,17/11/2021,220000000,2010,Hatchback,Đã qua sử dụng,Trong nước,110000,Hải Dương,Số tay,Xăng
Chevrolet Colorado  2019,17/11/2021,585000000,2019,Pick-up Truck,Đã qua sử dụng,Trong nước,37000,Quảng Nam,Số tự động,Diesel
Mazda 2    2019,17/11/2021,485000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,15000,Khánh Hòa,Số tự động,Xăng
Mazda 6   2016,17/11/2021,600000000,2016,Sedan,Đã qua sử dụng,Trong nước,80000,Bình Dương,Số tự động,Xăng
Ford Transit  2016,17/11/2021,335000000,2016,Van/Minivan,Đã qua sử dụng,Trong nước,50000,Hải Dương,Số tay,Diesel
Toyota Corolla  1985,17/11/2021,65000000,1985,Sedan,Đã qua sử dụng,Nhập khẩu,111888,Tp.HCM,Số tay,Xăng
Kia Sedona DATH  2016,17/11/2021,775000000,2016,MPV,Đã qua sử dụng,Trong nước,165000,Tp.HCM,Số tự động,Diesel
Mercedes-Benz E200  2018,17/11/2021,1690000000,2018,Sedan,Đã qua sử dụng,Trong nước,53800,Tp.HCM,Số tự động,Xăng
Kia Sorento  2017,17/11/2021,680000000,2017,SUV,Đã qua sử dụng,Trong nước,45000,Hà Nội,Số tự động,Xăng
Ford Fiesta  2017,17/11/2021,418000000,2017,Hatchback,Đã qua sử dụng,Trong nước,14000,Tp.HCM,Số tự động,Xăng
Hyundai Grand i10   2016,17/11/2021,250000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tay,Xăng
Honda CR-V 2.4 2015,17/11/2021,689000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,68000,Hà Nội,Số tự động,Xăng
BMW 520i  2021,17/11/2021,3289000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Innova  2018,17/11/2021,570000000,2018,MPV,Đã qua sử dụng,Trong nước,50000,Tp.HCM,Số tay,Xăng
Toyota Innova  2018,17/11/2021,498000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,108000,Cần Thơ,Số tay,Xăng
Chevrolet Spark Van 2014,17/11/2021,105000000,2014,Hatchback,Đã qua sử dụng,Trong nước,120000,Hà Nội,Số tay,Xăng
Suzuki Ertiga Sport 2020,17/11/2021,515000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,7000,Hà Nội,Số tự động,Xăng
Nissan Sunny  2013,17/11/2021,298000000,2013,Sedan,Đã qua sử dụng,Trong nước,110000,Hà Nội,Số tự động,Xăng
BMW 520i  2021,17/11/2021,3289000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Innova  2018,17/11/2021,570000000,2018,MPV,Đã qua sử dụng,Trong nước,50000,Tp.HCM,Số tay,Xăng
Toyota Innova  2018,17/11/2021,498000000,2018,MPV,Đã qua sử dụng,Nhập khẩu,108000,Cần Thơ,Số tay,Xăng
Chevrolet Spark Van 2014,17/11/2021,105000000,2014,Hatchback,Đã qua sử dụng,Trong nước,120000,Hà Nội,Số tay,Xăng
Suzuki Ertiga Sport 2020,17/11/2021,515000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,7000,Hà Nội,Số tự động,Xăng
Nissan Sunny  2013,17/11/2021,298000000,2013,Sedan,Đã qua sử dụng,Trong nước,110000,Hà Nội,Số tự động,Xăng
Mercedes-Benz GLC 200 4Matic 2021,17/11/2021,2099000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Suzuki Grand vitara  2015,17/11/2021,535000000,2015,SUV,Đã qua sử dụng,Nhập khẩu,78000,Hà Nội,Số tự động,Xăng
Suzuki XL7  2021,17/11/2021,550000000,2021,SUV,Mới,Nhập khẩu,0,Đà Nẵng,Số tự động,Xăng
Ford Focus  2017,17/11/2021,490000000,2017,Hatchback,Đã qua sử dụng,Nhập khẩu,50000,Hà Nội,Số tự động,Xăng
Mitsubishi Xpander  2020,17/11/2021,565000000,2020,MPV,Đã qua sử dụng,Nhập khẩu,28000,Hà Nội,Số tự động,Xăng
Lexus NX 300  2020,17/11/2021,2390000000,2020,SUV,Đã qua sử dụng,Nhập khẩu,13000,Hà Nội,Số tự động,Xăng
Toyota Camry  2016,17/11/2021,715000000,2016,Sedan,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Mazda CX-5 Deluxe 2021,17/11/2021,809000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Toyota Yaris  2014,17/11/2021,445000000,2014,Hatchback,Đã qua sử dụng,Nhập khẩu,4100,Hà Nội,Số tự động,Xăng
Honda City  2020,17/11/2021,540000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Hà Nội,Số tự động,Xăng
VinFast LUX SA2.0  2021,17/11/2021,826000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Ford Ranger  2020,17/11/2021,645000000,2020,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,1800,Hà Nội,Số tự động,Diesel
Toyota Fortuner 2.4G 4x2MT 2019,17/11/2021,906000000,2019,SUV,Đã qua sử dụng,Trong nước,30000,Lâm Đồng,Số tay,Loại khác
Toyota Vios  2017,17/11/2021,432000000,2017,Sedan,Đã qua sử dụng,Trong nước,42000,Lâm Đồng,Số tự động,Xăng
Kia Carens  2009,17/11/2021,275000000,2009,CUV,Đã qua sử dụng,Trong nước,90000,Hà Nội,Số tự động,Xăng
Ford EcoSport Titanium 1.5L AT 2018,17/11/2021,515000000,2018,SUV,Đã qua sử dụng,Trong nước,55000,Lâm Đồng,Số tự động,Xăng
Kia Forte  2011,17/11/2021,330000000,2011,Sedan,Đã qua sử dụng,Trong nước,80000,Hà Nội,Số tự động,Xăng
Hyundai Grand i10  2018,17/11/2021,330000000,2018,Sedan,Đã qua sử dụng,Trong nước,57000,Hà Nội,Số tự động,Xăng
Mitsubishi Outlander  2021,17/11/2021,803000000,2021,SUV,Mới,Trong nước,0,Bà Rịa Vũng Tàu,Số tự động,Xăng
Kia Sorento  2021,17/11/2021,999000000,2021,SUV,Mới,Trong nước,0,Tp.HCM,Số tự động,Diesel
Mercedes-Benz GLA 45 4MATIC 2014,17/11/2021,1090000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,42000,Tp.HCM,Số tự động,Xăng
Toyota Innova E 2015,17/11/2021,385000000,2015,MPV,Đã qua sử dụng,Trong nước,102000,Tp.HCM,Số tay,Xăng
Ford Fiesta  2011,17/11/2021,200000000,2011,Sedan,Đã qua sử dụng,Trong nước,90000,Hà Nội,Số tay,Xăng
Toyota Vios   1.5E  2008,17/11/2021,215000000,2008,Sedan,Đã qua sử dụng,Trong nước,152000,Thanh Hóa,Số tay,Xăng
Toyota Vios   1.5G   2018,17/11/2021,465000000,2018,Sedan,Đã qua sử dụng,Trong nước,90000,Tp.HCM,Số tự động,Xăng
Honda Accord   2.0 MT   1991,17/11/2021,70000000,1991,Sedan,Đã qua sử dụng,Nhập khẩu,100000,Hà Nội,Số tay,Xăng
Kia Morning   Si AT   2016,17/11/2021,295000000,2016,Hatchback,Đã qua sử dụng,Trong nước,60000,Phú Thọ,Số tự động,Xăng
BMW 330i M Sport  2021,17/11/2021,2499000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Mazda 2  AT 2016,17/11/2021,380000000,2016,Sedan,Đã qua sử dụng,Trong nước,60000,Bình Dương,Số tự động,Xăng
Honda Brio  2021,17/11/2021,418000000,2021,Hatchback,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Toyota Camry  2018,17/11/2021,815000000,2018,Sedan,Đã qua sử dụng,Trong nước,30000,Hà Nội,Số tự động,Xăng
Lexus LS 500  2018,17/11/2021,5900000000,2018,Sedan,Đã qua sử dụng,Nhập khẩu,20000,Tp.HCM,Số tự động,Xăng
Land Rover Range Rover  2014,17/11/2021,3790000000,2014,SUV,Đã qua sử dụng,Nhập khẩu,60000,Hà Nội,Số tự động,Xăng
Ford Everest  2021,17/11/2021,1112000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Diesel
Porsche Boxster  2015,17/11/2021,3700000000,2015,Coupe,Đã qua sử dụng,Nhập khẩu,28000,Tp.HCM,Số tự động,Xăng
Toyota Fortuner  2009,17/11/2021,388000000,2009,SUV,Đã qua sử dụng,Trong nước,92000,Hà Nội,Số tự động,Xăng
Honda City  2017,17/11/2021,450000000,2017,Sedan,Đã qua sử dụng,Nhập khẩu,51000,Bình Dương,Số tự động,Xăng
Kia Morning  2015,17/11/2021,185000000,2015,Hatchback,Đã qua sử dụng,Trong nước,10000,Hà Nội,Số tay,Xăng
Toyota Innova  2015,17/11/2021,430000000,2015,MPV,Đã qua sử dụng,Trong nước,86000,Tp.HCM,Số tay,Xăng
Mercedes-Benz C200  2017,17/11/2021,1150000000,2017,Sedan,Đã qua sử dụng,Trong nước,30000,Tp.HCM,Số tự động,Xăng
Mitsubishi Attrage  2021,17/11/2021,375000000,2021,Sedan,Mới,Nhập khẩu,0,Bình Dương,Số tự động,Xăng
Honda Brio  2021,17/11/2021,448000000,2021,Hatchback,Mới,Nhập khẩu,0,Khánh Hòa,Số tự động,Xăng
Mercedes-Benz GLC 300  2017,17/11/2021,1640000000,2017,SUV,Đã qua sử dụng,Trong nước,60000,Hà Nội,Số tự động,Xăng
Mercedes-Benz E200  2017,17/11/2021,1500000000,2017,Sedan,Đã qua sử dụng,Trong nước,50000,Hà Nội,Số tự động,Xăng
Lexus RX 300  2016,17/11/2021,2530000000,2016,SUV,Đã qua sử dụng,Trong nước,50000,Hà Nội,Số tự động,Xăng
Mercedes-Benz E200  2019,17/11/2021,1840000000,2019,Sedan,Đã qua sử dụng,Trong nước,20000,Hà Nội,Số tự động,Xăng
Lexus LX 570  2011,17/11/2021,3099000000,2011,SUV,Đã qua sử dụng,Nhập khẩu,128720,Hà Nội,Số tự động,Xăng
Mercedes-Benz E200  2019,17/11/2021,1840000000,2019,Sedan,Đã qua sử dụng,Trong nước,37007,Hà Nội,Số tự động,Xăng
Hyundai Sonata  2010,17/11/2021,380000000,2010,Sedan,Đã qua sử dụng,Nhập khẩu,135000,Hà Nội,Số tự động,Xăng
Nissan Sunny   Premium XV S  2018,17/11/2021,405000000,2018,Sedan,Đã qua sử dụng,Trong nước,25000,Hà Nội,Số tự động,Xăng
Mazda 3    2020,17/11/2021,683000000,2020,Sedan,Đã qua sử dụng,Trong nước,9000,Hà Nội,Số tự động,Xăng
Subaru Legacy  2016,17/11/2021,935000000,2016,Sedan,Đã qua sử dụng,Nhập khẩu,131000,Tp.HCM,Số tự động,Xăng
Toyota Vios  2010,17/11/2021,245000000,2010,Sedan,Đã qua sử dụng,Trong nước,193349,Kiên Giang,Số tay,Xăng
Hyundai Avante    2014,17/11/2021,340000000,2014,Sedan,Đã qua sử dụng,Trong nước,86000,Thanh Hóa,Số tự động,Xăng
Kia Carnival  2021,17/11/2021,1179000000,2021,Van/Minivan,Mới,Trong nước,0,Tp.HCM,Số tự động,Diesel
Ford Mondeo   2.0 AT   2007,17/11/2021,210000000,2007,Sedan,Đã qua sử dụng,Trong nước,130000,Hà Nội,Số tự động,Xăng
Audi Q3    2017,17/11/2021,1500000000,2017,CUV,Đã qua sử dụng,Nhập khẩu,18800,Hà Nội,Số tự động,Xăng
Ford Focus    2019,17/11/2021,539000000,2019,Hatchback,Đã qua sử dụng,Trong nước,29996,Hà Nội,Số tự động,Xăng
Kia Morning   1.0 AT 2011,17/11/2021,250000000,2011,Hatchback,Đã qua sử dụng,Nhập khẩu,80000,Hải Phòng,Số tự động,Xăng
VinFast Fadil  2019,17/11/2021,320000000,2019,Hatchback,Đã qua sử dụng,Trong nước,32000,Hưng Yên,Số tự động,Xăng
Chevrolet Spark   LT 1.2 MT  2016,17/11/2021,160000000,2016,Hatchback,Đã qua sử dụng,Trong nước,185000,Tp.HCM,Số tay,Xăng
Hyundai Grand i10   MT  2020,17/11/2021,360000000,2020,Sedan,Đã qua sử dụng,Trong nước,16000,Sơn La,Số tay,Xăng
Mitsubishi Xpander  2019,17/11/2021,575000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,21000,Hà Nội,Số tự động,Xăng
Hyundai Accent  2020,17/11/2021,460000000,2020,Sedan,Đã qua sử dụng,Trong nước,34000,Tp.HCM,Số tự động,Xăng
Mazda CX-5  2017,17/11/2021,660000000,2017,SUV,Đã qua sử dụng,Trong nước,90000,Tp.HCM,Số tự động,Xăng
VinFast LUX SA2.0  2021,17/11/2021,1026000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
MG ZS  2021,17/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Hyundai Grand i10   MT  2020,17/11/2021,360000000,2020,Sedan,Đã qua sử dụng,Trong nước,16000,Sơn La,Số tay,Xăng
Mitsubishi Xpander  2019,17/11/2021,575000000,2019,MPV,Đã qua sử dụng,Nhập khẩu,21000,Hà Nội,Số tự động,Xăng
Hyundai Accent  2020,17/11/2021,460000000,2020,Sedan,Đã qua sử dụng,Trong nước,34000,Tp.HCM,Số tự động,Xăng
Mazda CX-5  2017,17/11/2021,660000000,2017,SUV,Đã qua sử dụng,Trong nước,90000,Tp.HCM,Số tự động,Xăng
VinFast LUX SA2.0  2021,17/11/2021,1026000000,2021,SUV,Mới,Trong nước,0,Đồng Nai,Số tự động,Xăng
MG ZS  2021,17/11/2021,519000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Corolla Cross  2021,17/11/2021,820000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Porsche Panamera  2019,17/11/2021,5850000000,2019,Sedan,Đã qua sử dụng,Nhập khẩu,61000,Tp.HCM,Số tự động,Xăng
Toyota Fortuner  2021,17/11/2021,995000000,2021,SUV,Mới,Trong nước,0,Bình Dương,Số tay,Diesel
Toyota Fortuner  2021,17/11/2021,995000000,2021,SUV,Mới,Trong nước,0,Long An,Số tay,Diesel
Honda HR-V  2021,17/11/2021,866000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Toyota Zace Surf 2005,17/11/2021,325000000,2005,SUV,Đã qua sử dụng,Trong nước,74000,Bình Dương,Số tay,Xăng
Honda HR-V  2021,17/11/2021,866000000,2021,SUV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Suzuki XL7  2021,17/11/2021,530000000,2021,MPV,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Honda Brio  2021,17/11/2021,448000000,2021,Hatchback,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Honda Civic  2021,17/11/2021,929000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Nissan Navara  2018,17/11/2021,650000000,2018,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,65000,Tp.HCM,Số tự động,Diesel
Ford Transit  2015,17/11/2021,380000000,2015,Van/Minivan,Đã qua sử dụng,Trong nước,55000,Tp.HCM,Số tay,Diesel
Toyota Camry  2020,17/11/2021,1220000000,2020,Sedan,Đã qua sử dụng,Nhập khẩu,15000,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2012,17/11/2021,470000000,2012,SUV,Đã qua sử dụng,Trong nước,250000,Bình Thuận  ,Số tay,Diesel
Honda CR-V  2015,17/11/2021,730000000,2015,SUV,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tự động,Xăng
Ford EcoSport  2018,17/11/2021,505000000,2018,SUV,Đã qua sử dụng,Trong nước,26000,Tp.HCM,Số tự động,Xăng
Daewoo Gentra  2006,17/11/2021,100000000,2006,Sedan,Đã qua sử dụng,Nhập khẩu,500000,Hà Nội,Số tay,Xăng
Honda City  2021,17/11/2021,599000000,2021,Sedan,Mới,Trong nước,0,Tp.HCM,Số tự động,Xăng
Chevrolet Spark  2015,17/11/2021,250000000,2015,Hatchback,Đã qua sử dụng,Nhập khẩu,64000,Tp.HCM,Số tự động,Xăng
Ford Ranger  2019,17/11/2021,650000000,2019,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,8000,Tp.HCM,Số tự động,Diesel
Toyota Vios  G  2018,17/11/2021,465000000,2018,Sedan,Đã qua sử dụng,Trong nước,50000,Hà Nội,Số tự động,Xăng
Toyota Camry  2000,17/11/2021,135000000,2000,Sedan,Đã qua sử dụng,Trong nước,55000,Bắc Ninh,Số tay,Xăng
Mazda CX-5  2019,17/11/2021,800000000,2019,SUV,Đã qua sử dụng,Trong nước,66000,Thanh Hóa,Số tự động,Xăng
Mercedes-Benz Sprinter  2011,17/11/2021,230000000,2011,Van/Minivan,Đã qua sử dụng,Trong nước,35000,Vĩnh Phúc,Số tay,Diesel
Ford Transit  2016,17/11/2021,330000000,2016,Van/Minivan,Đã qua sử dụng,Trong nước,160000,Tp.HCM,Số tay,Diesel
Toyota Corolla Cross 1.8 G 2021,17/11/2021,820000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Ford Ranger  2017,17/11/2021,552000000,2017,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,97000,Tp.HCM,Số tự động,Diesel
Mercedes-Benz G63  2021,17/11/2021,12750000000,2021,SUV,Mới,Nhập khẩu,0,Bình Dương,Số tự động,Xăng
Hyundai Grand i10  2019,17/11/2021,305000000,2019,Sedan,Đã qua sử dụng,Trong nước,60000,Tp.HCM,Số tay,Xăng
Toyota Fortuner   2.7V 4x4 AT   2019,17/11/2021,1120000000,2019,SUV,Đã qua sử dụng,Nhập khẩu,52000,Phú Thọ,Số tự động,Xăng
VinFast LUX SA2.0  2021,17/11/2021,826000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2021,17/11/2021,1035000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Diesel
Mitsubishi Attrage  2021,17/11/2021,375000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Nissan Navara   2013,17/11/2021,319000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,11700,Thanh Hóa,Số tay,Diesel
Toyota Fortuner  2021,17/11/2021,1035000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Diesel
Mitsubishi Attrage  2021,17/11/2021,375000000,2021,Sedan,Mới,Nhập khẩu,0,Tp.HCM,Số tự động,Xăng
Nissan Navara   2013,17/11/2021,319000000,2013,Pick-up Truck,Đã qua sử dụng,Nhập khẩu,11700,Thanh Hóa,Số tay,Diesel
Suzuki XL7  2021,17/11/2021,520000000,2021,SUV,Mới,Nhập khẩu,0,Thái Nguyên,Số tự động,Xăng
Toyota Fortuner  2009,17/11/2021,480000000,2009,SUV,Đã qua sử dụng,Nhập khẩu,170000,Đồng Nai,Số tay,Diesel
Toyota Vios  2021,17/11/2021,546000000,2021,Sedan,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Fortuner  2010,17/11/2021,500000000,2010,SUV,Đã qua sử dụng,Trong nước,15000,Hà Nội,Số tay,Diesel
Suzuki XL7  2021,17/11/2021,520000000,2021,SUV,Mới,Nhập khẩu,0,Hà Nội,Số tự động,Xăng
Honda City  2018,17/11/2021,485000000,2018,Sedan,Đã qua sử dụng,Trong nước,55000,Hà Nội,Số tự động,Xăng
VinFast LUX SA2.0  2021,17/11/2021,1271000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Toyota Corolla Altis  2011,17/11/2021,455000000,2011,Sedan,Đã qua sử dụng,Nhập khẩu,171000,Hà Nội,Số tự động,Xăng
Chevrolet Aveo   MT  2015,17/11/2021,235000000,2015,Sedan,Đã qua sử dụng,Trong nước,30000,Bình Dương,Số tay,Xăng
JAC A5  2021,17/11/2021,1470000000,2021,Truck,Mới,Nhập khẩu,0,Hà Nội,Số tay,Diesel
VinFast LUX SA2.0  2021,17/11/2021,826000000,2021,SUV,Mới,Trong nước,0,Hà Nội,Số tự động,Xăng
Mazda 3    2010,17/11/2021,298000000,2010,Hatchback,Đã qua sử dụng,Nhập khẩu,95635,Hà Nội,Số tự động,Xăng
